naId,recordGroup,level,status,exemptions,coverageStart,coverageEnd,title
7579598,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Memo to Asst Dir. For Ops Via DD/I from Kirk re: Proposed Publication by Harpers Bros, 7/31/61"
7542532,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"49) NI IIM 10022J, 28 Sept 79, Soviet Options in Afghanistan"
7542654,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"SNIE 11/34-4-80, 21 Aug 80, Soviet Military Options in Iran"
102260474,263,series,Restricted - Fully,FOIA (b)(1) National Security,,,Legislative Counsel Policy Files
7542270,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"95) NIE 12-57, 19 Feb 57, Stability of the Soviet Satellite Structure"
7326913,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"SNIE 11-4-55, 15 Feb 55, Review of Current Communist Attitudes Toward General War"
7542208,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"33) NIE 47, 31 Oct 52, Communist Capabilities and Intentions in Asia Through Mid-1953"
7542291,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"116) NIE 12-59, 11 Aug 59, Political Stability in the European Satellites"
7327024,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIC M  82-10004, Apr 82, The Soviet Bloc Financial Problem as a Source of Western Influence"
7542238,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"63) SNIE 10-4-54, 15 Jun 54, Communist Reactions to Certain US Courses of Action with Respect to Indochina"
7542435,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"27) NIE 11-8-62, 6 Jul 62, Soviet Capabilities for Long Range Attack"
7553497,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"30) NIE 11-4-63, 22 Mar 63, Soviet Military Capabilities and Policies, 1962-1967"
7553504,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"37) Memo to Holders of NIE 11-4-65, 5 Aug 65, Main Trends in Soviet Military Policy, Soviet Economic Problems, and Prospects"
7579558,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Memo to Kirk re: IG's Cuban Survey and the DD/P's Analysis of Cuban Operation, 1/26/62"
7579619,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Letter to Mr. Clarendon from Kirk re: Fulbright Fellowship for Daughter of Mrs. Clavero, 9/10/62"
102260475,263,series,Restricted - Fully,FOIA (b)(1) National Security,,,Liaison Files
5956116,263,series,Restricted - Fully,Other,,,Headquarters PBFORTUNE/PBSUCCESS Subject Files
7553277,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"43) SE 42, 24 Apr 53, Current Communist Tactics"
7553639,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"38) NI IIM 81-10001D, Jul 81, Soviet Civil Defense: Objectives, Pace, and Effectiveness"
7542349,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"47) NIE 11/4-82, 10 Aug 82, The Soviet Challenge to US Security Interests"
7542544,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"2) NIE 95, 25 Sept 53, Probable Soviet Bloc Courses of Action Through Mid-1955"
7579605,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Letter to Dr. H. Rusk from Kirk re: Presence in the City Last Week on the Occasion of the Honor of Hoover, 12/11/61"
102260493,263,series,Restricted - Fully,FOIA (b)(1) National Security,,,Substantive Subject Files
7326918,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-8-55, 19 May 55, The Implications of the Austrian Treaty for the Policies of the USSR and Other States"
7327010,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 15-79, 25 Sept 79, Prospects for Post-Tito Yugoslavia"
7327129,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-8-70, 24 Nov 70, Soviet Forces for Intercontinental Attack"
7542463,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"55) NIE 11-3-72, 20 Dec 73, Soviet Strategic Defenses"
7553645,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"44) NIE 11-1-83, 19 Jul 83, The Soviet Space Program"
7542379,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"23) NIE 11-6-63, 24 Apr 63, The Soviet Role in the Arab World"
7542569,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"27) NIE 11-1-73, 20 Dec 73, Soviet Space Programs"
7553355,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"121) SNIE 2-61, 13 Jun 61, Soviet and Other Reactions to Various Courses of Action Regarding Berlin"
7553421,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"6) SNIE 11-10-61, 24 Aug 61, Soviet Tactics in the Berlin Crisis"
7553432,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"17) SNIE 11-13-62, 13 Jun 62, Soviet Intentions with Respect to Berlin"
7553453,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"38) SNIE 11-16-68, 7 Nov 68, The Soviet Approach to Arms Control"
7326869,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 60, 30 April 1952, Civil Defense in the USSR"
7553691,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"NIE 11-15-84/D, Mar 85, Soviet Naval Strategy and Programs Through the 1990s"
7542301,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"126) SNIE 2-5-61, 14 Sept 61, Soviet Reactions to Certain US Courses of Action"
7542517,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"34) SNIE 11-17-68, 8 Oct 68, Capabilities of the Warsaw Pact Against NATO"
7553531,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"64) NIE 11-4-78, 9 May 78, Soviet Goals and Expectations in the Global Power Arena"
7542292,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"117) NIE 11-9-59, 8 Sept 59, Probable Soviet Position on Nuclear Weapons Testing"
7542391,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"35) SNIE 11-9-68, 18 Jan 68, Soviet Interests and Activities in Arab States"
7579644,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Routing Slip to Mr. Angleton with Attached Memo for DCI re: True Magazine Article, 8/12/59"
102260484,263,series,Restricted - Fully,FOIA (b)(1) National Security,,,"Policy, Planning, and History Records"
7542181,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"6) NIE 18, 10 Jan 51, The Probability of Soviet Employment of Biological Weapons (BW) and Chemical Weapons (CW) in the Event of Attacks Upon the US"
7542573,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"31) NIO IIM 76-016, Apr 76, The Soviet Stationary Satellite Communications System: Implications for INTELSAT"
7553381,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"20) SNIE 58-70 58-70, 5 Feb 70, The Communist View of the Situation in Laos"
7327127,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-8-68, 3 Oct 68, Soviet Strategic Attack Forces"
7553268,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"34) NIE 64 (Part I), 12 Nov 52, Soviet Bloc Capabilities Through Mid-1953"
7553705,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"NIO IIM 76-013C, Mar 76, Soviet and Cuban Aid to the MPLA in Angola During February 1976"
7579520,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"MFR re: Conversation Between DCI and IG, 1/6/55"
7579527,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,Biography of Lyman Patrick
7542309,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"7) NIE 11-5-65, 22 Jan 65, Soviet Economic Problems and Prospects"
7542352,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"50) SNIE 15-83, 31 Jan 83, Yugoslavia: An Approaching Crisis?"
7553708,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"SNIE 3/11-4-81, 17 Nov 81, Dependence of Soviet Military Power on Economic Relations with the West"
7579560,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Memo to Tracy Barnes from Kirk re: Memo Concerning IG's Survey of Cuban Operation, 1/22/62"
7579658,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Letter to Kirk from Hoover re: Pleased to Receive a Letter Such as Yours, 9/12/52"
7326846,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 18, 10 Jan 51, The Probability of Soviet Employment of  Biological Weapons (BW) and Chemical Weapons (CW) in the Event of Attacks Upon the US"
7326956,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"SNIE 11-7-59, 30 Jun 59, Probable Soviet Position at a Conference on Antarctica"
7542283,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"108) SNIE 100-11-58, 16 Sept 58, Probable Chinese Communist and Soviet Intention in the Taiwan Strait Area"
7542332,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"30) NIE 15-73, 5 Jul 73, Yugoslavia After Tito"
7542668,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"NI IIM 86-10004, Feb 86, Soviet Civil Defense: Objectives, Pace, and Effectiveness"
7553342,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"108) SNIE 100-11-58, 16 Sept 58, Probable Chinese Communist and Soviet Intention in the Taiwan Strait Area"
7553593,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"51) NI IIM 80-10017JX, Oct 80, The Soviet Invasion of Afghanistan: Implications for Warning"
7579629,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Letter to Kirk from W.E. Colby re: Review of Manuscript and Required Changes, 1/5/73"
7326844,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 15, 11 Dec 50, Probable Soviet Moves to Exploit the Present Situation"
7327204,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 4-1-78, 10 Apr 78, Warsaw Pact Concepts and Capabilities for Going to War in Europe: Implications for NATO Warning of War"
7327282,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-12-66, 1 Dec 66, The Outlook for Sino-Soviet Relations"
7542278,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"103) NIE 10-58, 4 Mar 58, Anti-Communist Resistance Potential in the Sino-Soviet Bloc"
7542515,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"32) SNIE 11-13-68, 18 Jul 68, US Intelligence Capabilities to Monitor Certain Limitations on Soviet Strategic Weapons Programs"
7542563,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"21) NIE 11-8-70, 24 Nov 70, Soviet Forces for Intercontinental Attack"
7553281,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"47) NIE 65, 16 Jun 53, Soviet Bloc Capabilities Through 1957"
7553680,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"NI IIM 82-10006, Jun 82, The Technology Acquisition Efforts of the Soviet Intelligence Services"
7579603,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Memo to Robert Kennedy from Kirk re: FBI Investigation Report on Cuban Revolutionary Activities, 10/62"
7553332,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"98) NIE 100-4-57, 9 Jul 57, Implications of Growing Nuclear Capabilities for the Communist Bloc and the Free World"
7553370,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"9) SNIE 10-3-65, 11 Feb 65, Communist Reactions to Possible US Actions"
7327238,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-8-70, 24 Nov 70, Soviet Forces for Intercontinental Attack"
7542210,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"35) NIE 64 (Part II), 11 Dec 52, Probable Soviet Bloc Courses of Action Through Mid-1953"
7542482,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"74) NICM 83-10017, 12 Sept 83, Possible Soviet Responses to the US Strategic Defense Initiative"
7553467,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"52) NICM 83-10006, Apr 83, Dimensions of Civil Unrest in the Soviet Union"
7579457,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,Letter to John Macy from Kirk re: Assisting Out Supervisors in Personnel Management Responsibilities
7579611,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Text of Lecture Given by Kirk on Paramilitary Case Study, The Bay of Pigs"
7542271,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"96) SNIE 100-2-57, 28 May 57, Soviet Capabilities for Deception"
7542577,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"35) NI IIM 17-029, Dec 77, Soviet Civil Defense: Objectives, Pace, and Effectiveness"
7542589,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"47) NIE 11-1/7-84, 26 Nov 84, Potential for the Transfer of US Space Technology to the Soviet Union"
7553344,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"110) SNIE 100-13-58, 23 Dec 58, Soviet Objectives in the Berlin Crisis"
7553483,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"16) NIE 11-8-59, 9 Feb 63, Soviet Capabilities for Strategic Attack Through Mid-1964"
7327234,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 4-68, 13 Jun 68, The Clandestine Introduction of Weapons of Mass Destruction into the US"
7327347,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-7-87, Aug 87, Soviet S&T Policies and Strategies Under Gorbachev"
7542328,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"26) NIE 11-72, 20 Apr 72, soviet Foreign Policies and the Outlook for Soviet-American Relations"
1374269,263,fileUnit,Restricted - Partly,,,,"Denuel, Mathias"
7542437,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"29) NIE 11-3-62, 31 Oct 62, Soviet Bloc Air and Missile Defense Capabilities Through Mid-1967"
7542530,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"47) NIE 4-1-78, 10 Apr 78, Warsaw Pact Concepts and Capabilities for Going to War in Europe: Implications for NATO Warning of War"
7553614,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"13) NIE 11-1-65, 27 Jan 65, The Soviet Space Program"
102260485,263,series,Restricted - Fully,FOIA (b)(1) National Security,,,Publication Files
7542444,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"36) Memo to Holders of NIE 11-8-64, 10 May 65, Soviet Capabilities for Strategic Attack"
7542194,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"19) SE 16, 12 Oct 51, The Strength and Capabilities of Soviet Bloc Forces to Conduct Military Operations Against NATO"
7553580,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"38) NIE 11-3-69, 2 Oct 69, Soviet Strategic Defenses"
7326859,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"SE 16, 12 Oct 51, The Strength and Capabilities of Soviet Bloc Forces to Conduct Military Operations Against NATO"
7542402,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"46) SNIE 11/30-82, 5 Jan 82, Soviet Short-Term Options in South Asia"
7553712,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"NIE 36.9/11-84, 5 Apr 84, South Yemen-USSR: Outlook for the Relationship"
40586854,263,series,Restricted - Partly,FOIA (b)(1) National Security,,,Files Related to the Lyndon B. Johnson Administration
7553399,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"38) NIE 11-4-78, 9 May 78, Soviet Goals and Expectations in the Global Power Arena"
7553523,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"56) SR RP 73-1, 1 Jun 73, Soviet Nuclear Doctrine: Concepts of Intercontinental and Theater War"
7579624,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Letter to Kirk from School House Farm re: Miss Clavero, 1/22/63"
25777720,263,series,Restricted - Partly,FOIA (b)(1) National Security; FOIA (b)(3) Statute,1940,1947,Select Documents from the Office of the Director of Central Intelligence
7326995,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 80/90-71, 29 Apr 71, The Soviet Role in Latin America"
7327081,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"SNIE 11-6-57, 10 Jan 57, Soviet Gross Capabilities for Attack on the Continental US in Mid-1960"
7327211,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NIE 11-13-82, 13 Oct 82, Soviet Ballistic Missile Defense"
7327297,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NI IIM 82-10006, Jun 82, The Technology Acquisition Efforts of the Soviet Intelligence Services"
7553599,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"57) SNIE 11-10-84/JX, 18 May 84, Implications of Recent Soviet Military Political Activities"
7553600,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"58) NIE 11/20-6-84, 25 Oct 84, Warsaw Pact Nonnuclear Threat to NATO Airbases in Central Europe"
7327298,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"NI IIM 82-10012, Nov 82, The Readiness of Soviet Ground Forces"
7542192,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"17) SE 10, 15 Sept 51, Soviet Capabilities for a Surprise Attack on the Continental United Sates Before July 1952"
7553726,263,fileUnit,Restricted - Partly,FOIA (b)(1) National Security,,,"NI IIM 86-10004, Feb 86, Soviet Civil Defense: Objectives, Pace, and Effectiveness"
7579519,263,fileUnit,Restricted - Fully,FOIA (b)(1) National Security,,,"Note to Wm. Jackson (Senior Agency Official) re: Keeping you Advised of All Developments, 6/29/55"
1226102,263,series,Restricted - Partly,FOIA (b)(1) National Security,,,Country Handbooks
7326932,263,fileUnit,Restricted - Possibly,FOIA (b)(1) National Security,,,"SNIE 11-8-56, 6 Nov 56, Likelihood of Soviet Violation of Austrian Neutrality"
